2017-04-28,146.559998,147.699997,150.25,62.79000,152.460007
2017-05-01,147.699997,150.25,152.460007,97.49000,152.779999
2017-05-02,150.25,152.460007,152.779999,89.58000,151.800003
2017-05-03,152.460007,152.779999,151.800003,86.79000,150.850006
2017-05-04,152.779999,151.800003,150.850006,184.47000,150.240005
2017-05-05,151.800003,150.850006,150.240005,72.21000,151.059998
2017-05-08,150.850006,150.240005,151.059998,113.15000,150.479996
2017-05-09,150.240005,151.059998,150.479996,84.95000,150.289993
2017-05-10,151.059998,150.479996,150.289993,67.32000,150.039993
2017-05-11,150.479996,150.289993,150.039993,49.78000,150.330002
2017-05-12,150.289993,150.039993,150.330002,129.40000,150.190002
2017-05-15,150.039993,150.330002,150.190002,169.44000,149.779999
2017-05-16,150.330002,150.190002,149.779999,118.00000,144.850006
2017-05-17,150.190002,149.779999,144.850006,62.79000,147.660004
2017-05-18,149.779999,144.850006,147.660004,89.48000,148.059998
2017-05-19,144.850006,147.660004,148.059998,87.23000,148.240005
2017-05-22,147.660004,148.059998,148.240005,83.62000,148.070007
2017-05-23,148.059998,148.240005,148.070007,64.98000,150.039993
2017-05-24,148.240005,148.070007,150.039993,76.10000,151.960007
2017-05-25,148.070007,150.039993,151.960007,51.65000,152.130005
2017-05-26,150.039993,151.960007,152.130005,62.91000,152.380005
2017-05-30,151.960007,152.130005,152.380005,45.36000,151.460007
2017-05-31,152.130005,152.380005,151.460007,168.16000,151.529999
2017-06-01,152.380005,151.460007,151.529999,100.04000,153.610001
2017-06-02,151.460007,151.529999,153.610001,61.36000,153.630005
2017-06-05,151.529999,153.610001,153.630005,274.58000,152.809998
2017-06-06,153.610001,153.630005,152.809998,85.30000,153.119995
2017-06-07,153.630005,152.809998,153.119995,46.07000,154.710007
2017-06-08,152.809998,153.119995,154.710007,33.16000,149.600006
2017-06-09,153.119995,154.710007,149.600006,65.80000,148.440002
2017-06-12,154.710007,149.600006,148.440002,98.63000,150.679993
2017-06-13,149.600006,148.440002,150.679993,144.57000,150.25
2017-06-14,148.440002,150.679993,150.25,48.72000,149.800003
2017-06-15,150.679993,150.25,149.800003,67.05000,150.639999
2017-06-16,150.25,149.800003,150.639999,80.07000,152.869995
2017-06-19,149.800003,150.639999,152.869995,75.30000,152.25
2017-06-20,150.639999,152.869995,152.25,93.24000,153.910004
2017-06-21,152.869995,152.25,153.910004,90.96000,153.399994
2017-06-22,152.25,153.910004,153.399994,93.79000,155.070007
2017-06-23,153.910004,153.399994,155.070007,135.04000,153.589996
2017-06-26,153.399994,155.070007,153.589996,44.92000,150.580002
2017-06-27,155.070007,153.589996,150.580002,93.10000,153.240005
2017-06-28,153.589996,150.580002,153.240005,95.31000,151.039993
2017-06-29,150.580002,153.240005,151.039993,65.45000,150.979996
2017-06-30,153.240005,151.039993,150.979996,111.89000,148.429993
2017-07-03,151.039993,150.979996,148.429993,101.66000,150.339996
2017-07-05,150.979996,148.429993,150.339996,57.04000,148.820007
2017-07-06,148.429993,150.339996,148.820007,76.45000,151.440002
2017-07-07,150.339996,148.820007,151.440002,160.41000,153.5
2017-07-10,148.820007,151.440002,153.5,92.94000,155.270004
2017-07-11,151.440002,153.5,155.270004,85.23000,158.899994
2017-07-12,153.5,155.270004,158.899994,70.04000,159.259995
2017-07-13,155.270004,158.899994,159.259995,73.54000,159.970001
2017-07-14,158.899994,159.259995,159.970001,90.61000,159.729996
2017-07-17,159.259995,159.970001,159.729996,92.60000,162.860001
2017-07-18,159.970001,159.729996,162.860001,88.82000,164.139999
2017-07-19,159.729996,162.860001,164.139999,51.42000,164.529999
2017-07-20,162.860001,164.139999,164.529999,100.40000,164.429993
2017-07-21,164.139999,164.529999,164.429993,73.36000,166.0
2017-07-24,164.529999,164.429993,166.0,305.98000,165.279999
2017-07-25,164.429993,166.0,165.279999,162.68000,165.610001
2017-07-26,166.0,165.279999,165.610001,80.27000,170.440002
2017-07-27,165.279999,165.610001,170.440002,40.48000,172.449997
2017-07-28,165.610001,170.440002,172.449997,45.32000,169.25
2017-07-31,170.440002,172.449997,169.25,80.96000,169.860001
2017-08-01,172.449997,169.25,169.860001,70.77000,169.300003
2017-08-02,169.25,169.860001,169.300003,57.38000,168.589996
2017-08-03,169.860001,169.300003,168.589996,61.00000,169.619995
2017-08-04,169.300003,168.589996,169.619995,63.90000,171.979996
2017-08-07,168.589996,169.619995,171.979996,96.65000,171.229996
2017-08-08,169.619995,171.979996,171.229996,56.87000,171.179993
2017-08-09,171.979996,171.229996,171.179993,62.08000,167.399994
2017-08-10,171.229996,171.179993,167.399994,66.59000,168.080002
2017-08-11,171.179993,167.399994,168.080002,41.93000,170.75
2017-08-14,167.399994,168.080002,170.75,88.94000,171.0
2017-08-15,168.080002,170.75,171.0,86.83000,170.0
2017-08-16,170.75,171.0,170.0,47.71000,166.910004
2017-08-17,171.0,170.0,166.910004,56.82000,167.410004
2017-08-18,170.0,166.910004,167.410004,60.34000,167.779999
2017-08-21,166.910004,167.410004,167.779999,60.63000,169.639999
2017-08-22,167.410004,167.779999,169.639999,74.28000,168.710007
2017-08-23,167.779999,169.639999,168.710007,69.07000,167.740005
2017-08-24,169.639999,168.710007,167.740005,42.90000,166.320007
2017-08-25,168.710007,167.740005,166.320007,72.15000,167.240005
2017-08-28,167.740005,166.320007,167.240005,80.49000,168.050003
2017-08-29,166.320007,167.240005,168.050003,81.46000,169.919998
2017-08-30,167.240005,168.050003,169.919998,42.02000,171.970001
2017-08-31,168.050003,169.919998,171.970001,43.34000,172.020004
